"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Latin America & Caribbean","LCN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.187009535272183","0.186312765292669","0.184204708566796","0.180858380594105","0.179753989990245","0.182908705893643","0.187689391542377","0.189187565303071","0.191007613905129","0.188818316711458","0.188317831519042","0.188330984408208","0.188136393189","0.18664818943956","0.185108125922856","0.184169500659441","0.180514319471659","0.177355723527226","0.176279880754933","0.175821126435003","0.176702326560086","0.17601648138244","0.179008297112695","0.178699145655948","0.176920110182043","0.174872903319658","0.171049827792139","0.165478269071393","0.157673252173757","0.155244493335785","0.147608153097058","","",
"Least developed countries: UN classification","LDC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0801409515880164","0.0780278948429966","0.0788149263130218","0.0818988380988335","0.0894414003196538","0.0950727482307725","0.0962788328017406","0.0973570691683716","0.097071690819678","0.0984967114691026","0.096393541597356","0.0980806507349998","0.0974878598823204","0.101071923454866","0.0997942006960494","0.0975945838265516","0.0964090512139082","0.0956279135581929","0.0949654163563185","0.0986398148349678","0.100496051456133","0.102037936905507","0.102597596726462","0.105796263874104","0.107343204464948","0.106338107778535","0.110805545327384","0.114302057877151","0.11514712134711","0.112758617432893","0.106844987960887","","",
"Low income","LIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.465199804235878","0.454625113607656","0.424814931583939","0.400485731602989","0.393302036799551","0.369872443375083","0.337990944211519","0.312909167816332","0.301593775755734","0.307129826053602","0.312412789316217","0.305963053464433","0.291855823369327","0.290150498754485","0.282181496973943","0.291433246541779","0.285777911139873","0.261144829837007","0.263292472865599","0.236223727093453","0.22053601794997","0.19756006041234","0.183845085616933","0.158987341078468","0.154793000994408","0.133110640402132","0.131151455806738","0.150833269588414","0.148816525297375","0.14891255141119","0.139004860222236","","",
"Liechtenstein","LIE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0552362911722384","0.0548181100318237","0.0691465205730692","0.0627483637567614","0.0673046427193359","0.0643445234383273","0.0890475868145141","0.0835388564283464","0.0823528697351243","0.0871012055026979","0.0945671260489402","0.0953405030165933","0.0962459854171204","0.0990451357029519","0.0973806000367148","0.0996100765992588","0.0820663051457229","0.084194525116777","0.0749005153090019","0.0694080270347022","0.0683369800204965","0.0741346193756334","0.0772343912489531","0.0614928567616563","0.0698481857690008","0.0738730483845389","0.0846702110000006","0.0794388765016537","0.0727792324799523","0.078783247831309","0.0770267646297852","","",
"Lower middle income","LMC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36192884737695","0.366226139484846","0.354534385463272","0.348688605226232","0.341181667655615","0.341193835416839","0.329154736804591","0.329290370328096","0.319226821731071","0.319622565077779","0.314899515559405","0.309689509173372","0.30404192922502","0.29599927965007","0.290531350659508","0.284300039174362","0.279736113013251","0.27861982937336","0.278648869941642","0.277568875997129","0.273715458077302","0.273702488146893","0.276088952374722","0.271490124694999","0.271966530228116","0.260674810634501","0.253745375289995","0.25083428638752","0.251052849226971","0.243093135161062","0.236371005417356","","",
"Low & middle income","LMY","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.473903820679686","0.477465591124811","0.474112975531427","0.466132237436945","0.453610344771197","0.458668054980425","0.440391629357779","0.426657951957368","0.423630978247287","0.409520462620277","0.403694010825061","0.401753666686165","0.398490277835617","0.407340818641958","0.410386711276662","0.411807125587186","0.408104237765061","0.400146393972364","0.391580870485408","0.391864998693856","0.392070800437245","0.39559642520847","0.387072245949757","0.379056951140532","0.367522651367927","0.349223199732419","0.336195891854963","0.329057403735691","0.326728742613378","0.319249103756689","0.317922210785355","","",
"Lesotho","LSO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.612959307581371","0.594473030914446","0.577040012709746","0.572755367059621","0.554402037966327","0.547106463734987","0.52754134542976","0.518169021888883","0.519738011790711","0.523159296430697","0.510209697657091","0.499231937836812","0.504041241632233","0.488565288746011","0.492754047826166","0.483777551733342","0.469391838239751","0.459028703735668","0.445680844066895","0.472541760407766","0.461082474592184","0.589036626622101","0.560553719374134","0.416180689755081","0.435607158702814","0.385582443972617","0.369027711786126","0.430456688225322","0.414063871255912","0.424355341112609","0.460910374600395","","",
"Late-demographic dividend","LTE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.636790256081201","0.643041714426031","0.650245029265729","0.635747572526673","0.609512420049791","0.610688037059086","0.585572717741678","0.55636062265579","0.551721957527184","0.52337541895787","0.509123597179124","0.502357371074167","0.495775953920892","0.511524629638354","0.51990721325085","0.526962488082873","0.520535777009802","0.503136490087101","0.486089161688586","0.485123956131321","0.489371327803571","0.493169131800376","0.477743673681112","0.469525288446395","0.448349287248463","0.425479212803567","0.408734660116879","0.397412483839717","0.392823900901934","0.383717798804313","0.385331438851392","","",
"Lithuania","LTU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.355970921469932","0.350674475814647","0.316588510418826","0.311121322682414","0.262084056591391","0.217015234904534","0.216110940056877","0.203671740874178","0.184364289507732","0.183507493307445","0.183405826105487","0.173281879140258","0.158233538623274","0.152530402038161","0.160269262101567","0.169949139100667","0.150638658405011","0.146044785347279","0.134004751133774","0.12407900074407","0.123906268969732","0.122343880681454","0.117519573296592","0.11733995307644","0.112910727512029","0.112534340889452","","",
"Luxembourg","LUX","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.417063900128754","0.399814052912946","0.382048136966161","0.373373231056922","0.333854643853832","0.263660247280722","0.26233392923186","0.23475934740901","0.202002486349344","0.195493840480295","0.197499120481332","0.204188668319554","0.212989349270587","0.216501055602582","0.236473615369207","0.23575330352768","0.218720651274937","0.191925035314429","0.190911162945941","0.186926890051907","0.190265059633961","0.186210644213809","0.179681259129756","0.165615535319348","0.152973190580063","0.141670454817746","0.130704263184348","0.131347150303159","0.134293306557192","0.133001408735443","0.110950553897441","","",
"Latvia","LVA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37715533407984","0.368154797168431","0.320210911169697","0.287145746084338","0.259390496715556","0.225320845182062","0.224997840484115","0.209962517169759","0.199999278720023","0.185265332885152","0.169491191422798","0.160883297847324","0.152257868848251","0.149515219061209","0.158424033855868","0.191795643339613","0.173355875615571","0.155253267424375","0.149818959817728","0.143666576394509","0.138931589913003","0.132552183575638","0.127788657553042","0.13442798110466","0.129933195892018","0.123264316693935","","",
"Macao SAR, China","MAC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.210836902614499","0.211476296664067","0.232451765379222","0.240756405254678","0.235882622416208","0.259073464495448","0.228088961938277","0.2432486797833","0.23237284889964","0.240161342115165","0.239044311302655","0.244834496555463","0.24381904266495","0.228305673783511","0.240349897948579","0.24751636105402","0.237061786269934","0.23605234147767","0.234389152264862","0.226555974458721","0.232289042302692","0.23788278195914","0.239698516918701","0.228304154116565","0.226490575457143","0.22323935391027","0.221814789928638","0.220678732178158","0.218434080276944","0.23442319315878","0.237371661133094","","",
"Monaco","MCO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.731820975932928","0.666166977408526","0.603567473005478","0.583038875145394","0.512903776158609","0.458400241754927","0.451891122464612","0.429026038306556","0.435131666335265","0.405698353356698","0.396792768245386","0.369333727142048","0.365954697267444","0.339926054133315","0.33890995971213","0.343661709858097","0.326700356790203","0.320478117754755","0.259377308678195","0.265281733544149","0.276826301052991","0.26857292837984","0.255306727044323","0.260272650414637","0.262087177545104","0.275793238079312","","",
"Madagascar","MDG","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0414616587670208","0.0473093590861317","0.047344687588674","0.0479120487450408","0.0583388970299183","0.0648807295603109","0.0605725729323473","0.0633764775737611","0.0699039637250157","0.0685183710071266","0.0649816274655329","0.0618716490243545","0.0474816848464324","0.0598826597050636","0.060266396085744","0.0597713663122471","0.0543033476938003","0.0540687264028601","0.0523507337409598","0.0516376556615304","0.0569070935166485","0.0657331757285176","0.0797465321591832","0.0833124714340659","0.082832189582625","0.0876261311143479","0.0816217205098132","0.08591976130972","0.0790473785677483","0.0899754814545805","0.0677266883857069","","",
"Maldives","MDV","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0945266786735387","0.0944118478938662","0.104634478252881","0.0894841713842834","0.116500643648542","0.12061514436407","0.130755995255986","0.155605595042233","0.117670445514594","0.145836240167689","0.14858267657371","0.151576871094849","0.145095252791711","0.14299445357627","0.163922258989548","0.161201431459601","0.15615132200531","0.172396933675468","0.15890691000586","0.177019635052664","0.168259930917772","0.17280770551499","0.170251620183751","0.179977986474223","0.188834088847446","0.204671805794288","","",
"Middle East & North Africa","MEA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.310358011876405","0.30469848587116","0.315437132101168","0.330411398461937","0.347984051887745","0.349396399613769","0.344268158296959","0.348859087244445","0.334916527622572","0.340367935344879","0.334251630648031","0.345125054450048","0.351440693433189","0.345480719886537","0.339182056885614","0.344766261311568","0.345397240661054","0.34320450603839","0.348299013802551","0.357030424391159","0.35522130548935","0.350072777369733","0.354430326774481","0.354686534320499","0.35599375279739","0.34986438115451","0.337307752079916","0.335311920501486","0.326919968221872","0.32460136573574","0.323039531447835","","",
"Mexico","MEX","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.201501321584512","0.207038487278894","0.202463687652549","0.202883712668202","0.21104457694201","0.210793632265121","0.2087088958409","0.20662656685141","0.207468298649512","0.196396078544757","0.199625870840884","0.200347283334014","0.204625423955149","0.212018360254353","0.20947929639982","0.21410351297417","0.211904941791017","0.211674836567581","0.210810092779516","0.219501649883031","0.215867204161374","0.215683516441082","0.211787827561027","0.205372113110907","0.194671283813129","0.193400602357086","0.191951018922508","0.187674280876852","0.172563711676609","0.175740641475844","0.163134207110098","","",
"Marshall Islands","MHL","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.475226002724239","0.475130948500134","0.467760459018313","0.452260921622483","0.50856066289168","0.542436457534613","0.559814109463128","0.566929889261829","0.602112807529998","0.583376680934328","0.613602802172279","0.61239966208392","0.632086250297941","0.618921101739186","0.649248148624988","0.663962043101196","0.72491573877524","0.720039992181028","0.700253805337993","0.703251949180069","0.701973315523704","0.693596905554806","0.710596075361496","0.70660254729208","0.692714691621781","0.680544144548331","0.651858895936125","0.595368544654652","0.442606614113846","","",
"Middle income","MIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.473514724219321","0.477383495210218","0.474627040046259","0.467006861638266","0.454407550627572","0.460024526163823","0.442040841168391","0.428558697500356","0.425711854834815","0.411203329906172","0.405154015035631","0.403308849064038","0.400273128924869","0.409326176502905","0.41258464567552","0.413844215477485","0.410175599091228","0.40254571430789","0.393782691575548","0.394633953530749","0.395155345120481","0.39915611595038","0.390625325390269","0.38294165776046","0.371320540150533","0.353116406167349","0.339888604709342","0.332220166408987","0.329861866371425","0.322255834460925","0.321154721884958","","",
"North Macedonia","MKD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.378248054751299","0.393382815919556","0.418447617351607","0.468903710476586","0.461335238373375","0.464016231738271","0.544536965325744","0.478219555890444","0.50814807978514","0.448065699474292","0.411319563325599","0.431729164306821","0.398780311655903","0.423733503777823","0.39167625852397","0.388858481670803","0.368655281877924","0.364826702981897","0.338182458056474","0.316784120195244","0.299911677776489","0.322167893762181","0.310984249748362","0.269980337896419","0.246631422797235","0.227877330467502","0.216001199317003","0.228221571352514","0.207345421993098","0.228409040683593","0.207824105605661","","",
"Mali","MLI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0364689711061406","0.0330315635867642","0.0369056829645387","0.0387385009125672","0.040913718402585","0.0438022628876326","0.0446114748081656","0.0475123729456792","0.0566782286516134","0.0560331451701154","0.0613877498119587","0.0582217537171615","0.0586662013350073","0.0553113214226653","0.0617797600973751","0.0599722524495124","0.0603895577459814","0.0677841074688549","0.0710058207900077","0.0653071343305346","0.0687142111637196","0.0725309682583966","0.0782546052632441","0.085728009729154","0.0903222353891601","0.0896115810880107","0.0862977734098412","0.0872680704864545","0.0887786342051964","0.0862706728728319","0.0920818224459368","","",
"Malta","MLT","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.405154648720408","0.364166145244184","0.341318564069913","0.422647352635647","0.357375147897434","0.318875465713914","0.300229139336845","0.303065408735106","0.277187367902925","0.268562014393222","0.198317939695972","0.234595530197833","0.213042110397155","0.230272537024455","0.229068279455163","0.223993312432896","0.220521804575013","0.215633729374688","0.208352252216396","0.194156604873132","0.189580190623777","0.187714013069146","0.190274783831228","0.157541799467761","0.145430547135686","0.0933106026542894","0.0736567757122306","0.0747334080316718","0.0710051767622129","0.0708562214359658","0.0748568233660023","","",
"Myanmar","MMR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.165210849197607","0.163531413848682","0.158892397567966","0.168595015182476","0.184036460798695","0.211363065250082","0.209247421049945","0.196382455709587","0.202522966828498","0.201644319515763","0.191462621253104","0.152125592196607","0.135623137660255","0.149771721244108","0.129135671801543","0.120219282726122","0.0984983109575781","0.0918656995720073","0.0630020281078707","0.0528823423561543","0.053209767870883","0.0538725058110864","0.0690791464222883","0.0723829800808237","0.08400147915804","0.0877253768958161","0.0950167035497538","0.133080376102066","0.126337792147358","0.122915789310101","0.13466545647899","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334889045452664","0.343929364752755","0.353346081462502","0.372747320589815","0.397980023965463","0.400197589822699","0.386066505479253","0.39343980169509","0.361699765849923","0.358191029530584","0.354114431240777","0.361650779294592","0.357151045665835","0.357071238667865","0.354185836565019","0.365247596758446","0.363920393828909","0.35559578712202","0.356485124205582","0.360565376998973","0.349948644462086","0.352981967784363","0.355795030676269","0.361498792751334","0.362195846284612","0.352221785610589","0.337235399860585","0.339029767375885","0.339220829847759","0.333589184129257","0.325024272659183","","",
"Montenegro","MNE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.217779597229599","0.218520918339112","0.166303574412967","0.202430356875564","0.219505878154071","0.228192710353251","0.238163795276041","0.246429428190374","0.232313614268253","0.232608251886304","0.20969296025333","0.251011345751121","0.172883003393382","0.248854580479406","0.236565947251154","0.223597794026724","0.209979371289055","0.201850240649004","0.207613518263067","0.183850915865749","0.185064240234827","0.194245859768681","0.194187194225885","0.222769171162411","","",
"Mongolia","MNG","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19277976612054","1.48666116109503","1.42742844432491","1.35882736035569","1.1588325473774","1.08426569239008","0.896948051144248","0.84628719526201","0.821796138491526","0.802713928241592","0.829589029234923","0.803443299735217","0.821358813946696","0.744231093925302","0.690746257685054","0.744856886723601","0.770600364447353","0.732868103095511","0.670536990366307","0.71391490202715","0.704293644876023","0.659977370287669","0.640338055017663","0.615104721002709","0.562017877391441","0.524071739081114","0.542411754318677","0.553101145709835","0.565009381002023","0.574797324197773","0.551192831249943","","",
"Northern Mariana Islands","MNP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.182183569809275","0.145480028973967","0.184527498735676","0.195309431878233","0.156195203050441","0.16351220150041","0.146337404853021","0.145062523974176","0.1267405793579","0.112623469999834","0.129263742142685","0.113306815149843","0.11498515238774","0.130026093634126","0.120507466850062","0.101429825598666","0.100485799561842","0.111889171726752","0.105064102044862","0.110507660146015","0.1113252822007","0.127701906395235","0.130686102525087","0.139795204635675","0.150837758736476","0.159527387659157","0.201475246702886","0.194088004485145","0.180031319878098","0.192718910668267","0.179949323133193","","",
"Mauritania","MRT","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.090988931542333","0.0916417736548042","0.093468648986634","0.0900652206696872","0.0963315529893102","0.0925730673153132","0.0928224535167536","0.0957150087883956","0.0875806389851387","0.0948118808438159","0.099523266466916","0.105715148090826","0.112315467989603","0.107842578857192","0.11165011783369","0.105350584314989","0.0897296811136158","0.107682523139939","0.1130870072009","0.125398745749791","0.127036509084335","0.128369602505124","0.132587132092117","0.113564196634947","0.131367179021643","0.14591361725954","0.125526601473337","0.155788197559637","0.16212059023901","0.161781238696221","0.163313485347445","","",
"Mauritius","MUS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.133530475223062","0.137469936798912","0.136458031819227","0.144166235777264","0.142690136864389","0.140193943076079","0.13813190033572","0.131516282107865","0.136766759821744","0.16355076729344","0.167206484939456","0.170685333386073","0.171049853475439","0.169887344106107","0.164122074116421","0.172402659519376","0.183409464340687","0.178252160401803","0.172707556749415","0.165068349505474","0.169163948398131","0.161524437770416","0.15975644865164","0.15842139663738","0.157833379668054","0.1526589972202","0.149750140886591","0.149035476912745","0.141903817899006","0.139244083738805","0.145241976226486","","",
"Malawi","MWI","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0808264404626829","0.0814928431510237","0.0880159733172522","0.0896339134147801","0.102344101642305","0.0878449105697539","0.0834149926010517","0.0800028500089314","0.0748378387564423","0.0755635542855352","0.0698088478928262","0.071117615313983","0.0709720463375883","0.0697584002105859","0.0665515191371938","0.0612719032768993","0.0590431622054984","0.0579493733041639","0.0586387172286699","0.0555667661854678","0.0493732774036756","0.0512645207748791","0.0504882982495954","0.0513636291492493","0.0440477228439495","0.0446477912560341","0.0489181165012184","0.0536114098595695","0.059266003605683","0.0574017466324566","0.0568179912262572","","",
"Malaysia","MYS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293918453196385","0.319798292032527","0.303080302603159","0.299889453837511","0.299761711312754","0.295425167865642","0.30694232824151","0.30736853296897","0.330753274875405","0.337484863024258","0.336839681122045","0.3488555672508","0.348702401289104","0.348068830052324","0.357283673574638","0.358802095905014","0.353376857479726","0.362749077680405","0.36976099125899","0.33652674636437","0.345020288690212","0.331828415469024","0.319294142743691","0.331214815134438","0.330903769751765","0.314825050376484","0.295594584448731","0.271439668449823","0.277702531737916","0.269743893044513","0.285612766162132","","",
"North America","NAC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.476009511849578","0.473430432205104","0.465792730645675","0.462857864827951","0.45185851491227","0.444959354093398","0.442656226570048","0.444925491839202","0.42994107250948","0.412043546512131","0.407656875812964","0.401265667354133","0.385489192519612","0.380592707902854","0.37090748204082","0.360094360410904","0.34432817864268","0.343754953148596","0.332264547460059","0.317151199806256","0.32236418052565","0.306008278095805","0.287780784097637","0.289933552292761","0.284377614831925","0.271505474173762","0.262476964101674","0.253551313369943","0.253983298353074","0.240716504836482","0.222886277915078","","",
"Namibia","NAM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.121304075124769","0.123311554013461","0.145502041634241","0.165433436682953","0.172576708089623","0.181413513862855","0.178573879754226","0.176746543163563","0.167714328953638","0.15904980299758","0.199073336937488","0.164635078433599","0.168104496867582","0.15685396784166","0.162562616879288","0.149767870530453","0.14530175907797","0.162837196964593","0.166246711837937","0.162181920082152","0.164284849741694","0.166006355038637","0.168608681248961","0.166094311304444","0.167614701508618","0.1681534170331","0.172844923144224","0.173271207151974","0.176248353792175","0.175634325047567","","",
"New Caledonia","NCL","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0626694938269596","0.0597502579924487","0.0545462948191929","0.0620437140999536","0.0583920297813243","0.0547237058668982","0.06354492934511","0.0629518123988867","0.0621885574992281","0.0609979957865147","0.062472471256491","0.0581198398658801","0.0576425962395507","0.0617092247012224","0.0636956243002413","0.0566910489452131","0.0531851378632558","0.0568781112978784","0.0554307191910353","0.068440524765802","0.0797865360496968","0.0801469167881217","0.0976833614323542","0.0971530555805433","0.0994865051919872","0.093303515322996","0.0875972723307457","0.0756512452409875","0.0726149694313454","0.075651296327299","0.0743701361180382","","",
"Nigeria","NGA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.234466839535948","0.263029811554361","0.281704946820405","0.270113474984139","0.249867896212241","0.275074091244032","0.307083287983388","0.293617610308829","0.25736725711472","0.251018256943624","0.267042095861748","0.264389820690104","0.207417981436363","0.211566622123723","0.1893000577379","0.177838578516701","0.150775548678847","0.129269700895719","0.129750127723431","0.106304061480608","0.115190908639681","0.115386755410192","0.111098731857072","0.11811384713632","0.11798727877866","0.107861655939321","0.112759209733415","0.109499531737936","0.112535999322588","0.115831865193833","0.110483161744339","","",
"Nicaragua","NIC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.134149266369334","0.133375085878844","0.154759637730227","0.152819331251658","0.169857056630502","0.168459987317656","0.168197568568112","0.173468973001267","0.194902207239485","0.183249402141914","0.187282236842937","0.189499724905419","0.19466492283713","0.213236615715546","0.201113683607668","0.184633249560535","0.185806085323325","0.182611059172314","0.16927775998072","0.170825242706426","0.168028541988217","0.166903745349982","0.154085897786348","0.140185223254325","0.14231595372144","0.150878728131124","0.147679110671172","0.141617792418326","0.135637489591987","0.142661447135667","0.129670682027462","","",
"Netherlands","NLD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.277941467173171","0.281612888783191","0.274675676168826","0.278441142315097","0.269533082018815","0.268761677337197","0.274735644790952","0.252244786940513","0.241618237605567","0.222741918231188","0.214634244263078","0.216248488644411","0.216184188165589","0.219629937813856","0.217572101388221","0.208008894534736","0.195994182031556","0.189846718414136","0.186571997925698","0.188125045662426","0.197918897323853","0.180837528268768","0.18123028602488","0.181024925098927","0.170193832012984","0.175373250176761","0.172836918391091","0.164993484263276","0.156707116178604","0.148174904197628","0.137661042088958","","",
"Norway","NOR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.163330518827004","0.14773776228972","0.15763427268953","0.164595573072148","0.166259723217905","0.159518610988122","0.152800243287843","0.153295643121422","0.15480237329908","0.15892477332926","0.132823512187146","0.131849586811432","0.12873174381682","0.137934064405534","0.133209354854799","0.126293574776072","0.126120843754315","0.124359468696601","0.120854803611188","0.125139739232732","0.133040766020085","0.128157844351229","0.123804910625676","0.125268292246632","0.122803689551286","0.122528440362932","0.118982120524151","0.114937338766508","0.112236626432986","0.108371151790014","0.105448179191712","","",
